forum,title,authors,authorids,keywords,abstract,pdf,match,venue,year,type
https://openreview.net/forum?id=zy15E0X3Dq,{'value': 'Pretraining Generative Flow Networks with Inexpensive Rewards for Molecular Graph Generation'},Mohit Pandey; Gopeshh Subbaraj; Artem Cherkasov; Martin Ester; Emmanuel Bengio,~Mohit_Pandey2; ~Gopeshh_Subbaraj1; ~Artem_Cherkasov1; ~Martin_Ester1; ~Emmanuel_Bengio1,"{'value': ['Generative Flow Networks', 'Foundation model', 'Drug Discovery']}","{'value': 'Generative Flow Networks (GFlowNets) have recently emerged as a suitable framework for generating diverse and high-quality molecular structures by learning from rewards treated as unnormalized distributions. Previous works in this framework often restrict exploration by using predefined molecular fragments as building blocks, limiting the chemical space that can be accessed. In this work, we introduce Atomic GFlowNets (A-GFNs), a foundational generative model leveraging individual atoms as building blocks to explore drug-like chemical space more comprehensively. We propose an unsupervised pre-training approach using drug-like molecule datasets, which teaches A-GFNs about inexpensive yet informative molecular descriptors such as drug-likeliness, topological polar surface area, and synthetic accessibility scores. These properties serve as proxy rewards, guiding A-GFNs towards regions of chemical space that exhibit desirable pharmacological properties. We further implement a goal-conditioned finetuning process, which adapts A-GFNs to optimize for specific target properties. In this work, we pretrain A-GFN on a subset of ZINC dataset, and by employing robust evaluation metrics we show the effectiveness of our approach when compared to other relevant baseline methods for a wide range of drug design tasks.  The code is accessible at https://github.com/diamondspark/AGFN.'}",https://openreview.net{'value': '/pdf/ef5781a4cfc7d0805624c139fbedc64fcffdc3de.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2025,Conference
https://openreview.net/forum?id=zkGfPYAM5D,{'value': 'Point-Level Topological Representation Learning on Point Clouds'},Vincent Peter Grande; Michael T Schaub,~Vincent_Peter_Grande1; ~Michael_T_Schaub1,"{'value': ['Topological Data Analysis', 'Differential Geometry', 'Representation Learning', 'Hodge Laplacian', 'Simplicial Complex', 'Persistent Homology', 'Point Clouds']}","{'value': 'Topological Data Analysis (TDA) allows us to extract powerful topological and higher-order information on the global shape of a data set or point cloud.\nTools like Persistent Homology give a single complex description of the global structure of the point cloud.\nHowever, common machine learning applications like classification require point-level information and features.\nIn this paper, we bridge this gap and propose a novel method to extract node-level topological features from complex point clouds using discrete variants of concepts from algebraic topology and differential geometry.\nWe verify the effectiveness of these topological point features (TOPF) on both synthetic and real-world data and study their robustness under noise and heterogeneous sampling.'}",https://openreview.net{'value': '/pdf/dbffcb34a6f3c3d436e591119a7fb342af366683.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2025,Conference
https://openreview.net/forum?id=zQS9YryNHs,{'value': 'MIRROR: Make Your Object-Level Multi-View Generation More Consistent with Training-Free Rectification'},Tianchi Xing; Bonan Li; Congying Han; Xinmin Qiu; Zicheng Zhang; Tiande Guo,~Tianchi_Xing1; ~Bonan_Li2; ~Congying_Han1; ~Xinmin_Qiu1; ~Zicheng_Zhang3; ~Tiande_Guo1,"{'value': ['3D Generation', 'Diffusion Model', 'Training-Free']}","{'value': 'Multi-view Diffusion has greatly advanced the development of 3D content creation by generating multiple images from distinct views, achieving remarkable photorealistic results. However, existing works are still vulnerable to inconsistent 3D geometric structures (commonly known as Janus Problem) and severe artifacts. In this paper, we introduce MIRROR, a versatile plug-and-play method that rectifies such inconsistencies in a training-free manner, enabling the acquisition of high-fidelity, realistic structures without compromising diversity. Our key idea focuses on tracing the motion trajectory of physical points across adjacent viewpoints, enabling rectifications based on neighboring observations of the same region. Technically, MIRROR comprises two core modules: Trajectory Tracking Module (TTM) for pixel-wise trajectory tracking that labels identical points across views, and Feature Rectification Module (FRM) for explicitly adjustment of each pixel embedding on noisy synthesized images by minimizing the distance to corresponding block features in neighboring views, thereby achieving consistent outputs. Extensive evaluations demonstrate that MIRROR can seamlessly integrate with a diverse range of off-the-shelf object-level multi-view diffusion models, significantly enhancing both the consistency and the fidelity in an efficient way.'}",https://openreview.net{'value': '/pdf/28b7e5d416ed63d26b6179c2722dedec8f1d6134.pdf'},{'abstract_filter': 'Trajectory'},ICML.cc,2025,Conference
https://openreview.net/forum?id=zFB0ujQ1R5,{'value': 'Generalists vs. Specialists: Evaluating LLMs on Highly-Constrained Biophysical Sequence Optimization Tasks'},Angelica Chen; Samuel Don Stanton; Frances Ding; Robert G Alberstein; Andrew Martin Watkins; Richard Bonneau; Vladimir Gligorijevic; Kyunghyun Cho; Nathan C. Frey,~Angelica_Chen1; ~Samuel_Don_Stanton1; ~Frances_Ding1; ~Robert_G_Alberstein1; ~Andrew_Martin_Watkins1; ~Richard_Bonneau2; ~Vladimir_Gligorijevic2; ~Kyunghyun_Cho1; ~Nathan_C._Frey1,"{'value': ['biophysical optimization', 'large language models', 'discrete sequence optimization']}","{'value': 'Although large language models (LLMs) have shown promise in biomolecule optimization problems, they incur heavy computational costs and struggle to satisfy precise constraints. On the other hand, specialized solvers like LaMBO-2 offer efficiency and fine-grained control but require more domain expertise. \nComparing these approaches is challenging due to expensive laboratory validation and inadequate synthetic benchmarks. \nWe address this by introducing Ehrlich functions, a synthetic test suite that captures the geometric structure of biophysical sequence optimization problems. \nWith prompting alone, off-the-shelf LLMs struggle to optimize Ehrlich functions. \nIn response, we propose LLOME (Language Model Optimization with Margin Expectation), a bilevel optimization routine for online black-box optimization.\nWhen combined with a novel preference learning loss, we find LLOME can not only learn to solve some Ehrlich functions, but \ncan even perform as well as or better than LaMBO-2 on moderately difficult Ehrlich variants. \nHowever, LLMs also exhibit some likelihood-reward miscalibration and struggle without explicit rewards. \nOur results indicate LLMs can occasionally provide significant benefits, but specialized solvers are still competitive and incur less overhead.'}",https://openreview.net{'value': '/pdf/28cd04462a9939847df9774eea2e70286c250f5a.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2025,Conference
https://openreview.net/forum?id=zDZkyvZqFR,{'value': 'Beyond One-Hot Labels: Semantic Mixing for Model Calibration'},Haoyang Luo; Linwei Tao; Minjing Dong; Chang Xu,~Haoyang_Luo1; ~Linwei_Tao2; ~Minjing_Dong1; ~Chang_Xu4,"{'value': ['model calibration', 'semantic mixing', 'diffusion models']}","{'value': 'Model calibration seeks to ensure that models produce confidence scores that accurately reflect the true likelihood of their predictions being correct. However, existing calibration approaches are fundamentally tied to datasets of one-hot labels implicitly assuming full certainty in all the annotations. Such datasets are effective for classification but provides insufficient knowledge of uncertainty for model calibration, necessitating the curation of datasets with numerically rich ground-truth confidence values. However, due to the scarcity of uncertain visual examples, such samples are not easily available as real datasets. In this paper, we introduce calibration-aware data augmentation to create synthetic datasets of diverse samples and their ground-truth uncertainty. Specifically, we present **Calibration-aware Semantic Mixing (CSM)**, a novel framework that generates training samples with mixed class characteristics and annotates them with distinct confidence scores via diffusion models. Based on this framework, we propose calibrated reannotation to tackle the misalignment between the annotated confidence score and the mixing ratio during the diffusion reverse process. Besides, we explore the loss functions that better fit the new data representation paradigm. Experimental results demonstrate that CSM achieves superior calibration compared to the state-of-the-art calibration approaches. Our code is [available here](https://github.com/E-Galois/CSM).'}",https://openreview.net{'value': '/pdf/3d97f8f6e3832107b9dffcf0440de9b7fead655f.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2025,Conference
https://openreview.net/forum?id=z7lApwS4nV,{'value': 'CtrlSynth: Controllable Image Text Synthesis for Data-Efficient Multimodal Learning'},Qingqing Cao; Mahyar Najibi; Sachin Mehta,~Qingqing_Cao1; ~Mahyar_Najibi1; ~Sachin_Mehta1,"{'value': ['clip', 'synthetic data', 'multimodal learning', 'longtail']}","{'value': 'Pretraining robust vision or multimodal foundation models (e.g., CLIP) relies on large-scale datasets that may be noisy, potentially misaligned, and have long-tail distributions. Previous works have shown promising results in augmenting datasets by generating synthetic samples. However, they only support domain-specific ad hoc use cases (e.g., either image or text only, but not both), and are limited in data diversity due to a lack of fine-grained control over the synthesis process. In this paper, we design a controllable image-text synthesis pipeline, CtrlSynth, for data-efficient and robust multimodal learning. The key idea is to decompose the visual semantics of an image into basic elements, apply user-specified control policies (e.g., remove, add, or replace operations), and recompose them to synthesize images or texts. The decompose and recompose feature in CtrlSynth allows users to control data synthesis in a fine-grained manner by defining customized control policies to manipulate the basic elements. CtrlSynth leverages the capabilities of pretrained foundation models such as large language models or diffusion models to reason and recompose basic elements such that synthetic samples are natural and composed in diverse ways. CtrlSynth is a closed-loop, training-free, and modular framework, making it easy to support different pretrained models. With extensive experiments on 31 datasets spanning different vision and vision-language tasks, we show that CtrlSynth substantially improves zero-shot classification, image-text retrieval, and compositional reasoning performance of CLIP models.'}",https://openreview.net{'value': '/pdf/e5a6df3d73064f47aac53b2a8124aec2d2692b8c.pdf'},{'abstract_filter': 'Data Synthesis'},ICML.cc,2025,Conference
https://openreview.net/forum?id=ysRvf0tjVP,{'value': 'TANGO: Clustering with Typicality-Aware Nonlocal Mode-Seeking and Graph-Cut Optimization'},Haowen Ma; Zhiguo Long; Hua Meng,~Haowen_Ma2; ~Zhiguo_Long2; ~Hua_Meng2,"{'value': ['clustering', 'density-based clustering', 'mode-seeking', 'spectral clustering']}","{'value': 'Density-based mode-seeking methods generate a density-ascending dependency from low-density points towards higher-density neighbors.\nCurrent mode-seeking methods identify modes by breaking some dependency connections, but relying heavily on local data characteristics, requiring case-by-case threshold settings or human intervention to be effective for different datasets. To address this issue, we introduce a novel concept called typicality, by exploring the locally defined dependency from a global perspective, to quantify how confident a point would be a mode. We devise an algorithm that effectively and efficiently identifies modes with the help of the global-view typicality. To implement and validate our idea, we design a clustering method called TANGO, which not only leverages typicality to detect modes, but also utilizes graph-cut with an improved path-based similarity to aggregate data into the final clusters. Moreover, this paper also provides some theoretical analysis on the proposed algorithm. Experimental results on several synthetic and extensive real-world datasets demonstrate the effectiveness and superiority of TANGO. The code is available at https://github.com/SWJTU-ML/TANGO_code.'}",https://openreview.net{'value': '/pdf/9ce6b1d83de623f5158e14e061c46c4af2124164.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2025,Conference
https://openreview.net/forum?id=yeICCRy3lE,{'value': 'AdaPTS: Adapting Univariate Foundation Models to Probabilistic Multivariate Time Series Forecasting'},Abdelhakim Benechehab; Vasilii Feofanov; Giuseppe Paolo; Albert Thomas; Maurizio Filippone; Balázs Kégl,~Abdelhakim_Benechehab1; ~Vasilii_Feofanov1; ~Giuseppe_Paolo1; ~Albert_Thomas1; ~Maurizio_Filippone1; ~Balázs_Kégl2,"{'value': ['Multivariate time series forecasting', 'Foundation models', 'Probabilistic inference']}","{'value': 'Pre-trained foundation models (FMs) have shown exceptional performance in univariate time series forecasting tasks. However, several practical challenges persist, including managing intricate dependencies among features and quantifying uncertainty in predictions. This study aims to tackle these critical limitations by introducing **adapters**—feature-space transformations that facilitate the effective use of pre-trained univariate time series FMs for multivariate tasks. Adapters operate by projecting multivariate inputs into a suitable latent space and applying the FM independently to each dimension. Inspired by the literature on representation learning and partially stochastic Bayesian neural networks, we present a range of adapters and optimization/inference strategies. Experiments conducted on both synthetic and real-world datasets confirm the efficacy of adapters, demonstrating substantial enhancements in forecasting accuracy and uncertainty quantification compared to baseline methods. Our framework, **AdaPTS**, positions adapters as a modular, scalable, and effective solution for leveraging time series FMs in multivariate contexts, thereby promoting their wider adoption in real-world applications. We release the code at https://github.com/abenechehab/AdaPTS.'}",https://openreview.net{'value': '/pdf/334b6de0481e713fff8b63780c5469e23450a356.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2025,Conference
https://openreview.net/forum?id=ybODpT8ydV,{'value': 'PatchPilot: A Cost-Efficient Software Engineering Agent with Early Attempts on Formal Verification'},Hongwei Li; Yuheng Tang; Shiqi Wang; Wenbo Guo,~Hongwei_Li6; ~Yuheng_Tang1; ~Shiqi_Wang2; ~Wenbo_Guo1,"{'value': ['large language model', 'automatic program repair', 'autonomous software improvement', 'autonomous software engineering']}","{'value': 'Recent research builds various patching agents that combine large language models (LLMs) with non-ML tools and achieve promising results on the state-of-the-art (SOTA) software patching benchmark, SWE-bench. \nBased on how to determine the patching workflows, existing patching agents can be categorized as agent-based planning methods, which rely on LLMs for planning, and rule-based planning methods, which follow a pre-defined workflow.\nAt a high level, agent-based planning methods achieve high patching performance but with a high cost and limited stability. \nRule-based planning methods, on the other hand, are more stable and efficient but have key workflow limitations that compromise their patching performance.\nIn this paper, we propose PatchPilot, an agentic patcher that strikes a balance between patching efficacy, stability, and cost-efficiency. \nPatchPilot proposes a novel rule-based planning workflow with five components: reproduction, localization, generation, validation, and refinement (where refinement is unique to PatchPilot).\nWe introduce novel and customized designs to each component to optimize their effectiveness and efficiency. \nThrough extensive experiments on the SWE-bench benchmarks, PatchPilot shows a superior performance than existing open-source methods while maintaining low cost (less than 1\\$ per instance) and ensuring higher stability.\nWe also conduct a detailed ablation study to validate the key designs in each component.\nOur code is available at https://github.com/ucsb-mlsec/PatchPilot.'}",https://openreview.net{'value': '/pdf/c2c4afde4d7db510dc642f39b9559ea1bb6b4f07.pdf'},{'title_filter': 'Agent'},ICML.cc,2025,Conference
https://openreview.net/forum?id=ybA4EcMmUZ,{'value': 'Plan-and-Act: Improving Planning of Agents for Long-Horizon Tasks'},Lutfi Eren Erdogan; Nicholas Lee; Sehoon Kim; Suhong Moon; Hiroki Furuta; Gopala Anumanchipalli; Kurt Keutzer; Amir Gholami,~Lutfi_Eren_Erdogan1; ~Nicholas_Lee1; ~Sehoon_Kim1; ~Suhong_Moon1; ~Hiroki_Furuta1; ~Gopala_Anumanchipalli1; ~Kurt_Keutzer1; ~Amir_Gholami2,"{'value': ['LLM', 'Agents', 'Web Agents', 'Planning']}","{'value': 'Large language models (LLMs) have shown remarkable advancements in enabling language agents to tackle simple tasks. However, applying them for complex, multi-step, long-horizon tasks remains a challenge. Recent work have found success by separating high-level planning from low-level execution, which enables the model to effectively balance high-level planning objectives and low-level execution details. However, generating accurate plans remains difficult since LLMs are not inherently trained for this task. To address this, we propose Plan-and-Act, a novel framework that incorporates explicit planning into LLM-based agents and introduces a scalable method to enhance plan generation through a novel synthetic data generation method. Plan-and-Act consists of a Planner model which generates structured, high-level plans to achieve user goals, and an Executor model that translates these plans into environment-specific actions. To train the Planner effectively, we introduce a synthetic data generation method that annotates ground-truth trajectories with feasible plans, augmented with diverse and extensive examples to enhance generalization. We evaluate Plan-and-Act using web navigation as a representative long-horizon planning environment, demonstrating a state-of-the-art 57.58% success rate on the WebArena-Lite benchmark as well as a text-only state-of-the-art 81.36% success rate on WebVoyager.'}",https://openreview.net{'value': '/pdf/3c36989fe5865e915c75d8ddc26baa89b226452e.pdf'},{'title_filter': 'Agent'},ICML.cc,2025,Conference
